N,P,K,Soil_pH,Temperature,Humidity,Rainfall,Crop_Type,Season_Kharif,Season_Rabi,Season_Zaid,Soil_Texture_Clay,Soil_Texture_Loamy,Soil_Texture_Sandy,Soil_Texture_Silt,Region_Central,Region_East,Region_North,Region_South,Region_West,Soil_Type_Alluvial Soil,Soil_Type_Black Soil,Soil_Type_Black Soil ,Soil_Type_Desert Soil,Soil_Type_Red Soil
130,62,122,7.95,19.46,87.39,1462.1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
67,74,149,7.92,36.53,83.91,2089.28,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
108,46,97,6.56,29.5,80.12,819.41,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
150,47,74,6.55,26.66,35.74,2615.17,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
138,32,74,7.82,13.22,30.33,1948.92,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
160,35,102,7.84,37.92,64.27,2692.23,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
80,87,83,5.98,11.81,88.85,2058.61,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
165,29,107,7.63,18.54,31.72,1197.74,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
130,35,99,5.53,13.92,81.46,1710.01,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
104,18,121,7.27,27.16,36.84,2280.91,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
69,58,81,6.78,12.69,57.21,2415.58,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
74,23,99,4.97,35.13,78.33,2327.16,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
136,88,25,6.44,37.51,74.91,356.74,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
153,39,77,6.43,36.91,35.45,2165.52,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
158,61,20,6.63,17.78,43.11,659.83,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
116,82,52,6.76,31.42,69.2,2586.34,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
72,45,119,5.54,33.58,58.68,2126.65,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
66,78,149,7.64,31.78,50.28,1392.18,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
109,84,61,6.54,22.59,72.58,1588.72,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
56,34,59,5.9,22.42,87.33,2207.3,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
147,28,26,5.67,10.16,83.85,2068.15,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
126,76,128,8.08,10.27,47.79,1445.03,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
39,94,63,7.42,12.1,42.12,1962.01,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
87,56,56,7.64,27.79,53.78,1364.08,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
116,49,31,8.14,25.31,57.84,793.49,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
174,97,105,4.86,37.58,51.65,1319.42,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
174,47,120,7.05,37.55,55.37,1909.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
108,93,63,7.23,32.34,85.6,2246.31,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
30,27,96,6.17,33.38,69.64,1745.21,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
59,92,68,5.9,11.95,89.64,2266.72,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
165,66,122,5.4,33.31,34.0,838.83,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
148,32,105,5.44,18.26,34.77,1357.07,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
78,61,35,5.89,26.51,35.52,1706.25,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
171,98,143,5.82,30.83,73.43,2424.22,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
65,49,59,7.69,36.55,80.54,477.84,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
44,35,23,5.07,29.69,43.66,2362.48,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
41,73,73,8.05,31.15,79.89,2619.88,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
84,45,68,6.54,39.05,70.67,1831.78,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
35,19,93,7.0,38.22,61.89,2230.9,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
118,95,25,5.78,17.82,50.66,776.61,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
153,47,63,7.2,23.11,47.84,1497.45,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
86,22,70,7.23,32.94,42.5,2439.3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
130,19,45,6.69,32.73,33.6,748.57,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
62,53,83,5.62,13.25,80.13,2111.7,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
153,46,96,4.83,37.33,80.09,2051.68,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
152,59,50,7.58,20.64,51.64,1786.86,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
86,56,20,6.4,24.3,77.13,2631.09,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
157,45,131,6.27,19.85,38.06,1726.77,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
71,35,94,6.42,18.76,80.91,2511.74,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
165,58,105,5.74,39.53,63.44,2108.3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
38,71,49,6.3,25.07,53.47,1703.03,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
83,38,58,6.95,17.41,61.15,330.45,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
143,75,103,7.51,23.29,64.33,1721.46,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
164,31,62,7.15,26.64,34.09,654.63,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
76,72,95,5.04,12.39,59.83,1917.78,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
164,55,77,5.62,11.61,35.4,2727.44,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
111,84,80,6.92,11.73,55.96,696.41,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
90,82,20,4.99,15.54,47.81,454.52,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
124,37,45,4.96,25.43,81.11,2762.49,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
172,59,84,6.95,38.75,50.94,2090.54,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
135,77,85,4.97,33.28,44.68,2313.71,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
58,50,125,6.66,15.72,64.91,1541.12,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
128,22,84,6.57,15.19,71.53,1279.87,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
72,15,75,7.39,33.92,89.89,330.54,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
178,49,27,8.05,34.74,65.53,490.31,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
33,93,114,5.73,32.33,83.16,2387.05,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
142,86,50,7.6,36.94,48.65,2324.08,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
113,33,61,5.44,23.53,57.36,1595.73,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
59,18,121,8.05,38.34,30.6,2155.65,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
159,45,129,6.77,17.15,85.79,2364.75,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
33,64,37,6.18,20.98,84.44,2415.24,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
83,59,51,5.85,30.43,33.33,1913.41,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
48,98,139,6.15,20.43,66.34,1487.28,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
150,51,91,7.0,21.42,64.44,2484.76,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
56,76,118,5.04,20.8,72.12,689.31,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
174,97,139,6.92,29.57,52.81,2240.19,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
138,62,84,8.14,16.29,49.63,1655.63,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
160,40,50,5.68,34.43,57.46,2583.93,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
153,53,51,5.09,32.65,63.43,2087.47,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
142,26,42,5.59,19.34,76.57,2019.59,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
100,47,99,7.56,35.38,40.46,804.12,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
157,98,93,4.99,38.66,76.25,2069.97,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
97,22,98,6.77,22.99,86.46,864.7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
56,44,36,6.45,28.87,54.26,1300.9,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
104,76,149,5.8,22.79,55.86,1722.13,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
79,17,82,5.35,12.11,54.22,877.83,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
45,41,78,6.2,32.01,43.88,465.16,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
130,43,93,6.38,15.93,45.15,1070.41,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
129,67,53,6.54,22.16,44.27,1762.8,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
172,85,139,6.07,15.92,86.06,1390.86,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
44,70,54,7.08,33.66,39.75,644.74,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
123,37,49,5.43,23.07,80.44,1794.05,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
63,61,119,5.87,11.52,55.68,2735.77,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
73,64,99,6.09,21.22,41.54,1376.1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
46,43,41,7.91,23.49,72.27,2470.54,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
147,56,37,6.43,35.1,57.83,496.91,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
163,33,77,5.92,23.02,73.97,506.88,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
139,24,110,6.06,35.92,39.59,1967.65,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
57,90,128,7.4,33.41,47.87,1684.18,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
48,77,38,7.2,11.73,77.81,1643.96,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
66,42,57,6.77,34.72,82.81,1735.37,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
173,43,20,5.18,20.04,54.43,1037.59,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
100,16,135,6.58,25.82,55.01,1020.4,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
171,92,110,8.0,33.85,79.58,671.5,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
42,73,40,7.93,22.28,45.8,2615.31,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
126,47,135,4.8,39.68,45.0,1990.84,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
169,35,100,6.72,19.19,57.16,2748.77,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
172,68,77,6.53,14.67,38.86,2584.67,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
106,70,31,6.58,12.59,79.43,2407.55,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
95,85,139,6.1,30.09,89.99,2550.75,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
167,76,135,5.69,26.57,53.67,603.59,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
40,28,39,7.04,31.57,56.46,768.8,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
174,19,69,6.64,35.34,39.1,1185.61,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
125,24,69,6.66,36.05,80.86,2521.55,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
129,35,72,7.15,18.26,83.4,2704.76,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
142,67,58,7.53,25.29,57.09,2182.43,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
109,78,149,5.36,29.36,52.29,1271.35,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
69,20,21,6.17,30.1,39.49,1858.56,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
165,32,67,4.9,11.24,40.7,2101.54,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
99,45,133,5.95,25.17,54.37,1864.01,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
87,67,103,7.5,24.12,47.61,2489.74,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
86,77,78,5.59,12.07,32.86,2529.66,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
127,67,110,6.81,12.39,62.55,1596.06,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
152,31,80,6.13,14.83,39.24,842.71,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
164,39,62,5.0,12.01,31.26,2524.4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
117,51,120,5.14,38.07,68.74,1144.16,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
166,22,22,5.41,31.0,50.25,2018.68,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66,86,144,5.37,17.32,62.93,914.83,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
64,48,148,6.89,29.9,58.64,2038.91,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
163,18,142,6.62,26.0,88.28,2049.28,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
146,76,74,7.25,18.84,81.11,2486.29,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
173,15,30,8.07,10.48,43.22,1445.69,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
63,54,80,6.83,20.47,80.17,2387.34,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
54,17,88,5.16,33.56,88.31,2032.76,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
36,76,95,5.2,19.17,82.63,1215.71,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
91,21,114,4.94,23.07,89.45,1730.12,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
88,71,34,6.68,24.85,84.84,831.03,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
49,30,95,6.87,36.25,85.18,2616.35,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
61,54,137,5.87,15.47,38.23,2559.23,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
35,38,105,7.86,22.36,64.88,929.45,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
73,52,42,4.95,17.93,86.65,865.63,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
80,85,87,6.24,25.39,40.3,2737.79,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
168,98,87,7.81,38.68,84.37,317.31,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
138,28,26,7.57,16.64,45.23,1928.93,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
88,55,100,5.53,22.57,73.13,736.24,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
96,31,50,6.22,38.11,89.63,758.34,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
179,30,75,6.63,35.91,35.23,1569.05,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
158,85,145,5.42,33.39,72.78,1955.41,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
114,19,28,4.97,31.51,49.95,2246.22,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
149,36,67,7.1,16.2,57.35,586.76,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
152,53,31,8.2,35.6,42.48,1236.27,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
108,83,95,6.32,16.8,85.48,1490.49,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
170,86,63,5.75,33.5,48.6,2058.33,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
113,54,98,7.35,15.0,72.23,712.78,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
86,89,143,7.7,15.2,71.39,2534.41,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
36,57,148,7.41,37.73,85.91,2095.84,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
162,62,78,5.24,15.36,70.18,1264.31,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
33,57,68,5.26,21.92,53.86,2343.55,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
67,45,42,7.33,20.56,71.94,2522.6,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
154,19,127,7.43,29.08,67.76,2007.02,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
31,54,106,6.05,17.85,89.05,1914.95,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
133,23,75,6.29,37.48,66.47,451.86,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
90,22,135,6.41,19.25,55.73,1467.05,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
103,83,85,6.78,23.56,32.03,954.08,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
92,25,100,6.28,34.11,89.72,653.22,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
157,96,96,5.47,30.16,60.83,1590.32,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
178,91,130,5.92,29.67,76.41,1610.83,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
176,88,29,7.57,11.27,34.61,2139.36,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
34,74,64,5.34,38.09,76.85,2606.37,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
77,69,73,4.98,25.04,45.57,1998.45,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
74,16,73,7.56,39.85,70.08,414.68,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
149,36,72,6.43,33.32,85.59,2083.58,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
178,43,58,6.03,33.92,72.65,2130.69,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
111,72,117,7.04,36.71,43.84,845.78,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
154,82,121,5.73,27.18,68.87,1332.24,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
152,93,135,5.46,18.76,58.37,345.87,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
158,22,85,6.94,32.06,62.06,641.87,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
104,29,129,5.69,37.46,58.6,630.03,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
50,34,32,5.15,37.93,88.79,1616.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
69,71,147,6.35,36.41,75.52,2531.12,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
98,57,145,5.73,10.0,57.35,2757.56,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
44,78,136,6.36,29.94,70.88,790.06,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
107,75,103,6.88,21.02,30.81,421.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
132,29,67,6.06,31.81,63.27,912.64,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
99,80,86,5.98,27.44,69.62,1239.63,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
96,93,118,5.96,35.79,64.7,1275.02,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
53,52,96,6.01,31.78,87.37,2212.6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
72,95,51,5.57,19.51,58.68,1101.15,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
169,85,50,7.77,13.04,69.3,2385.21,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
134,73,60,5.31,35.06,75.39,2437.32,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
132,99,85,6.35,21.16,86.02,427.52,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
98,29,38,7.71,34.53,73.29,1934.29,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
113,41,126,7.95,23.66,67.67,1885.21,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
179,39,112,6.92,10.16,43.61,1210.94,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
118,62,70,6.18,29.29,76.16,1667.76,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
121,20,64,6.53,18.5,63.62,1280.44,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
106,38,27,5.76,13.44,31.69,1845.69,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
115,81,62,7.82,38.7,47.49,984.44,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
157,57,44,7.7,17.55,71.64,777.38,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
50,61,86,5.67,39.71,81.55,580.65,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
147,80,126,6.28,21.94,75.61,2600.41,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
35,45,142,5.96,39.06,53.38,2016.88,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
117,71,80,5.92,29.87,65.13,2179.56,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
72,51,141,7.14,24.9,39.26,1941.97,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
174,77,46,5.38,21.41,53.42,879.9,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
118,63,107,7.61,12.26,88.28,1432.1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
56,75,60,6.89,37.93,63.26,919.54,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
159,22,132,6.35,35.46,56.57,1513.74,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
144,24,95,5.86,25.31,33.37,2781.88,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
175,69,129,8.12,24.44,85.9,2647.16,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
70,97,26,7.53,24.43,84.29,440.6,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
127,37,135,7.4,17.61,78.53,1603.24,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
48,32,84,7.2,30.83,81.44,510.3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
47,61,77,7.46,10.95,85.69,1135.42,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
34,79,30,5.52,23.09,67.22,2358.42,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
130,72,132,6.4,19.54,43.72,2721.8,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
149,52,116,6.87,33.81,63.7,1716.39,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
30,87,116,5.43,31.44,74.01,1896.91,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
83,99,91,7.08,30.48,53.7,1040.62,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
33,51,52,7.11,38.6,62.85,2455.75,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
30,35,60,6.04,24.93,42.8,2036.29,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
152,92,27,7.51,21.0,66.07,1003.59,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
107,28,128,5.95,15.55,37.64,1318.39,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
68,24,66,5.82,23.82,52.45,2442.34,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
130,74,72,5.14,19.54,64.63,832.69,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
100,18,95,6.29,20.36,40.18,309.09,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
36,92,133,7.08,25.9,85.48,2312.95,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
39,79,30,4.91,22.22,83.98,2323.08,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
103,68,64,7.25,13.13,57.17,1141.94,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
60,36,134,5.83,32.71,33.57,1083.92,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
49,62,99,7.18,11.58,51.33,1963.5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
167,65,102,7.51,28.81,36.67,433.43,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
39,66,64,5.08,16.92,62.67,1726.6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
69,69,144,7.57,18.5,82.15,411.51,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
